match_id,year,home_team,away_team,home_score,away_score,home_rank,away_rank,home_gdp,away_gdp,home_pop,away_pop,result
822,2018,Nigeria,Iceland,2.0,0.0,51.0,20.0,421739251509.08,26677652544.3499,204938755.0,352721.0,1
823,2018,Nigeria,Argentina,1.0,2.0,51.0,4.0,421739251509.08,524819892360.176,204938755.0,44654882.0,-1
824,2018,Iceland,Croatia,1.0,2.0,20.0,15.0,26677652544.3499,61667925219.0755,352721.0,3988775.0,-1
825,2018,Costa Rica,Serbia,0.0,1.0,27.0,37.0,62420164991.5374,52787520248.9242,4957818.0,6982604.0,-1
826,2018,Brazil,Switzerland,1.0,1.0,2.0,8.0,1916933708352.71,725568717468.001,206107261.0,8514329.0,0
827,2018,Brazil,Costa Rica,2.0,0.0,2.0,27.0,1916933708352.71,62420164991.5374,206107261.0,4957818.0,1
828,2018,Serbia,Switzerland,1.0,2.0,37.0,8.0,52787520248.9242,725568717468.001,6982604.0,8514329.0,-1
829,2018,Serbia,Brazil,0.0,2.0,37.0,2.0,52787520248.9242,1916933708352.71,6982604.0,206107261.0,-1
830,2018,Switzerland,Costa Rica,2.0,2.0,8.0,27.0,725568717468.001,62420164991.5374,8514329.0,4957818.0,0
831,2018,Germany,Mexico,0.0,1.0,1.0,17.0,4055433215301.96,1256300182879.73,82905782.0,124573711.0,-1
832,2018,Sweden,South Korea,1.0,0.0,18.0,59.0,549649344043.182,1824251454306.83,10175214.0,51585058.0,1
833,2018,South Korea,Mexico,1.0,2.0,59.0,17.0,1824251454306.83,1256300182879.73,51585058.0,124573711.0,-1
834,2018,Germany,Sweden,2.0,1.0,1.0,18.0,4055433215301.96,549649344043.182,82905782.0,10175214.0,1
835,2018,South Korea,Germany,2.0,0.0,59.0,1.0,1824251454306.83,4055433215301.96,51585058.0,82905782.0,1
836,2018,Mexico,Sweden,0.0,3.0,17.0,18.0,1256300182879.73,549649344043.182,124573711.0,10175214.0,-1
837,2018,Belgium,Panama,3.0,0.0,5.0,53.0,542638913427.921,67316471181.2488,11427054.0,4167860.0,1
838,2018,Tunisia,England,1.0,2.0,23.0,16.0,42686504459.801,2897028009916.05,11765514.0,66289000.0,-1
839,2018,Belgium,Tunisia,5.0,2.0,5.0,23.0,542638913427.921,42686504459.801,11427054.0,11765514.0,1
840,2018,England,Panama,6.0,1.0,16.0,53.0,2897028009916.05,67316471181.2488,66289000.0,4167860.0,1
841,2018,England,Belgium,0.0,1.0,16.0,5.0,2897028009916.05,542638913427.921,66289000.0,11427054.0,-1
842,2018,Panama,Tunisia,1.0,2.0,53.0,23.0,67316471181.2488,42686504459.801,4167860.0,11765514.0,-1
843,2018,Colombia,Japan,1.0,2.0,13.0,56.0,334198218098.276,5040880939324.86,49024465.0,126811000.0,-1
844,2018,Poland,Senegal,1.0,2.0,7.0,24.0,594616687350.017,23116701556.1381,37974750.0,15914498.0,-1
845,2018,Japan,Senegal,2.0,2.0,56.0,24.0,5040880939324.86,23116701556.1381,126811000.0,15914498.0,0
846,2018,Poland,Colombia,0.0,3.0,7.0,13.0,594616687350.017,334198218098.276,37974750.0,49024465.0,-1
847,2018,Japan,Poland,0.0,1.0,56.0,7.0,5040880939324.86,594616687350.017,126811000.0,37974750.0,-1
848,2018,Senegal,Colombia,0.0,1.0,24.0,13.0,23116701556.1381,334198218098.276,15914498.0,49024465.0,-1
849,2018,France,Argentina,4.0,3.0,9.0,4.0,2781576320884.39,524819892360.176,67158348.0,44654882.0,1
850,2018,Uruguay,Portugal,2.0,1.0,22.0,3.0,65344577415.7535,242092894542.888,3394534.0,10283822.0,1
851,2018,Spain,Russia,1.0,1.0,6.0,62.0,1431642809327.06,,46782011.0,,0
852,2018,Croatia,Denmark,1.0,1.0,15.0,12.0,61667925219.0755,355293374912.393,3988775.0,5793636.0,0
853,2018,Brazil,Mexico,2.0,0.0,2.0,17.0,1916933708352.71,1256300182879.73,206107261.0,124573711.0,1
854,2018,Belgium,Japan,3.0,2.0,5.0,56.0,542638913427.921,5040880939324.86,11427054.0,126811000.0,1
855,2018,Sweden,Switzerland,1.0,0.0,18.0,8.0,549649344043.182,725568717468.001,10175214.0,8514329.0,1
856,2018,Colombia,England,1.0,1.0,13.0,16.0,334198218098.276,2897028009916.05,49024465.0,66289000.0,0
857,2018,Uruguay,France,0.0,2.0,22.0,9.0,65344577415.7535,2781576320884.39,3394534.0,67158348.0,-1
858,2018,Brazil,Belgium,1.0,2.0,2.0,5.0,1916933708352.71,542638913427.921,206107261.0,11427054.0,-1
859,2018,Sweden,England,0.0,2.0,18.0,16.0,549649344043.182,2897028009916.05,10175214.0,66289000.0,-1
860,2018,Russia,Croatia,2.0,2.0,62.0,15.0,,61667925219.0755,,3988775.0,0
861,2018,France,Belgium,1.0,0.0,9.0,5.0,2781576320884.39,542638913427.921,67158348.0,11427054.0,1
862,2018,Croatia,England,2.0,1.0,15.0,16.0,61667925219.0755,2897028009916.05,3988775.0,66289000.0,1
863,2018,Belgium,England,2.0,0.0,5.0,16.0,542638913427.921,2897028009916.05,11427054.0,66289000.0,1
864,2018,France,Croatia,4.0,2.0,9.0,15.0,2781576320884.39,61667925219.0755,67158348.0,3988775.0,1
865,2022,Qatar,Ecuador,0.0,2.0,52.0,44.0,235709340659.341,116133121000.0,2657333.0,17823897.0,-1
866,2022,Senegal,Netherlands,0.0,2.0,18.0,10.0,27783332222.6759,1046540797548.64,17651103.0,17700982.0,-1
867,2022,Qatar,Senegal,1.0,3.0,52.0,18.0,235709340659.341,27783332222.6759,2657333.0,17651103.0,-1
868,2022,Netherlands,Ecuador,1.0,1.0,10.0,44.0,1046540797548.64,116133121000.0,17700982.0,17823897.0,0
869,2022,Ecuador,Senegal,1.0,2.0,44.0,18.0,116133121000.0,27783332222.6759,17823897.0,17651103.0,-1
870,2022,Netherlands,Qatar,2.0,0.0,10.0,52.0,1046540797548.64,235709340659.341,17700982.0,2657333.0,1
871,2022,England,Iran,6.0,2.0,5.0,21.0,3181244350465.41,422662261525.665,67604000.0,89524246.0,1
872,2022,United States,Wales,1.0,1.0,13.0,20.0,25604848907611.0,3181244350465.41,334017321.0,67604000.0,0
873,2022,Wales,Iran,0.0,2.0,20.0,21.0,3181244350465.41,422662261525.665,67604000.0,89524246.0,-1
874,2022,England,United States,0.0,0.0,5.0,13.0,3181244350465.41,25604848907611.0,67604000.0,334017321.0,0
875,2022,Wales,England,0.0,3.0,20.0,5.0,3181244350465.41,3181244350465.41,67604000.0,67604000.0,-1
876,2022,Iran,United States,0.0,1.0,21.0,13.0,422662261525.665,25604848907611.0,89524246.0,334017321.0,-1
877,2022,Argentina,Saudi Arabia,1.0,2.0,4.0,53.0,633993756301.08,1239075200000.0,45407904.0,32175224.0,-1
878,2022,Mexico,Poland,0.0,0.0,12.0,28.0,1466934724293.06,695607470875.276,128613117.0,36821749.0,0
879,2022,Poland,Saudi Arabia,2.0,0.0,28.0,53.0,695607470875.276,1239075200000.0,36821749.0,32175224.0,1
880,2022,Argentina,Mexico,2.0,0.0,4.0,12.0,633993756301.08,1466934724293.06,45407904.0,128613117.0,1
881,2022,Poland,Argentina,0.0,2.0,28.0,4.0,695607470875.276,633993756301.08,36821749.0,45407904.0,-1
882,2022,Saudi Arabia,Mexico,1.0,2.0,53.0,12.0,1239075200000.0,1466934724293.06,32175224.0,128613117.0,-1
883,2022,Denmark,Tunisia,0.0,0.0,9.0,36.0,400114306337.077,44929920092.7955,5903037.0,12119334.0,0
884,2022,France,Australia,4.0,1.0,3.0,37.0,2794788137066.94,1695627535475.8,68184457.0,26018721.0,1
885,2022,Tunisia,Australia,0.0,1.0,36.0,37.0,44929920092.7955,1695627535475.8,12119334.0,26018721.0,-1
886,2022,France,Denmark,2.0,1.0,3.0,9.0,2794788137066.94,400114306337.077,68184457.0,5903037.0,1
887,2022,Australia,Denmark,1.0,0.0,37.0,9.0,1695627535475.8,400114306337.077,26018721.0,5903037.0,1
888,2022,Tunisia,France,1.0,0.0,36.0,3.0,44929920092.7955,2794788137066.94,12119334.0,68184457.0,1
889,2022,Germany,Japan,1.0,2.0,11.0,23.0,4201021706478.62,4262463317796.53,83177813.0,125124989.0,-1
890,2022,Spain,Costa Rica,7.0,0.0,7.0,42.0,1448850658406.62,69243626028.5936,47786102.0,5081765.0,1
891,2022,Japan,Costa Rica,0.0,1.0,23.0,42.0,4262463317796.53,69243626028.5936,125124989.0,5081765.0,-1
892,2022,Spain,Germany,1.0,1.0,7.0,11.0,1448850658406.62,4201021706478.62,47786102.0,83177813.0,0
893,2022,Japan,Spain,2.0,1.0,23.0,7.0,4262463317796.53,1448850658406.62,125124989.0,47786102.0,1
894,2022,Costa Rica,Germany,2.0,4.0,42.0,11.0,69243626028.5936,4201021706478.62,5081765.0,83177813.0,-1
895,2022,Morocco,Croatia,0.0,0.0,24.0,15.0,131245312804.483,71196498671.1145,37329064.0,3855641.0,0
896,2022,Belgium,Canada,1.0,0.0,1.0,33.0,591085783326.267,2190411080134.32,11680210.0,38935934.0,1
897,2022,Belgium,Morocco,0.0,2.0,1.0,24.0,591085783326.267,131245312804.483,11680210.0,37329064.0,-1
898,2022,Croatia,Canada,4.0,1.0,15.0,33.0,71196498671.1145,2190411080134.32,3855641.0,38935934.0,1
899,2022,Croatia,Belgium,0.0,0.0,15.0,1.0,71196498671.1145,591085783326.267,3855641.0,11680210.0,0
900,2022,Canada,Morocco,1.0,2.0,33.0,24.0,2190411080134.32,131245312804.483,38935934.0,37329064.0,-1
901,2022,Switzerland,Cameroon,1.0,0.0,14.0,38.0,828508926958.393,44347206072.5513,8777088.0,27632771.0,1
902,2022,Brazil,Serbia,2.0,0.0,2.0,25.0,1951923832083.87,66809895701.2152,210306415.0,6664449.0,1
903,2022,Cameroon,Serbia,3.0,3.0,38.0,25.0,44347206072.5513,66809895701.2152,27632771.0,6664449.0,0
904,2022,Brazil,Switzerland,1.0,0.0,2.0,14.0,1951923832083.87,828508926958.393,210306415.0,8777088.0,1
905,2022,Serbia,Switzerland,2.0,3.0,25.0,14.0,66809895701.2152,828508926958.393,6664449.0,8777088.0,-1
906,2022,Cameroon,Brazil,1.0,0.0,38.0,2.0,44347206072.5513,1951923832083.87,27632771.0,210306415.0,1
907,2022,Uruguay,South Korea,0.0,0.0,16.0,29.0,70594110920.0358,1799363116866.52,3390913.0,51672569.0,0
908,2022,Portugal,Ghana,3.0,2.0,8.0,61.0,256898677175.024,73919003209.9866,10434332.0,33149152.0,1
909,2022,South Korea,Ghana,2.0,3.0,29.0,61.0,1799363116866.52,73919003209.9866,51672569.0,33149152.0,-1
910,2022,Portugal,Uruguay,2.0,0.0,8.0,16.0,256898677175.024,70594110920.0358,10434332.0,3390913.0,1
911,2022,Ghana,Uruguay,0.0,2.0,61.0,16.0,73919003209.9866,70594110920.0358,33149152.0,3390913.0,-1
912,2022,South Korea,Portugal,2.0,1.0,29.0,8.0,1799363116866.52,256898677175.024,51672569.0,10434332.0,1
913,2022,Netherlands,United States,3.0,1.0,10.0,13.0,1046540797548.64,25604848907611.0,17700982.0,334017321.0,1
914,2022,Argentina,Australia,2.0,1.0,4.0,37.0,633993756301.08,1695627535475.8,45407904.0,26018721.0,1
915,2022,France,Poland,3.0,1.0,3.0,28.0,2794788137066.94,695607470875.276,68184457.0,36821749.0,1
916,2022,England,Senegal,3.0,0.0,5.0,18.0,3181244350465.41,27783332222.6759,67604000.0,17651103.0,1
917,2022,Japan,Croatia,1.0,1.0,23.0,15.0,4262463317796.53,71196498671.1145,125124989.0,3855641.0,0
918,2022,Brazil,South Korea,4.0,1.0,2.0,29.0,1951923832083.87,1799363116866.52,210306415.0,51672569.0,1
919,2022,Morocco,Spain,0.0,0.0,24.0,7.0,131245312804.483,1448850658406.62,37329064.0,47786102.0,0
920,2022,Portugal,Switzerland,6.0,1.0,8.0,14.0,256898677175.024,828508926958.393,10434332.0,8777088.0,1
921,2022,Croatia,Brazil,1.0,1.0,15.0,2.0,71196498671.1145,1951923832083.87,3855641.0,210306415.0,0
922,2022,Netherlands,Argentina,2.0,2.0,10.0,4.0,1046540797548.64,633993756301.08,17700982.0,45407904.0,0
923,2022,Morocco,Portugal,1.0,0.0,24.0,8.0,131245312804.483,256898677175.024,37329064.0,10434332.0,1
924,2022,England,France,1.0,2.0,5.0,3.0,3181244350465.41,2794788137066.94,67604000.0,68184457.0,-1
925,2022,Argentina,Croatia,3.0,0.0,4.0,15.0,633993756301.08,71196498671.1145,45407904.0,3855641.0,1
926,2022,France,Morocco,2.0,0.0,3.0,24.0,2794788137066.94,131245312804.483,68184457.0,37329064.0,1
927,2022,Croatia,Morocco,2.0,1.0,15.0,24.0,71196498671.1145,131245312804.483,3855641.0,37329064.0,1
928,2022,Argentina,France,3.0,3.0,4.0,3.0,633993756301.08,2794788137066.94,45407904.0,68184457.0,0
