match_id,year,stage,home_team,away_team,home_score,away_score,home_rank,away_rank,result,home_gdp,home_pop,away_gdp,away_pop
649,2006,Group Stage,Togo,France,0.0,2.0,56.0,5.0,-1,6714729680.118457,5865000.0,2297018044865.599,63512910.0
656,2006,Group Stage,Ukraine,Tunisia,1.0,0.0,40.0,28.0,1,436786728856.8704,46685260.0,95016288115.403,10086630.0
659,2006,Round of 16,England,Ecuador,1.0,0.0,9.0,38.0,1,2212618763719.148,61098320.0,118581680187.87624,13915490.0
658,2006,Round of 16,Argentina,Mexico,2.0,1.0,4.0,7.0,1,652296843183.3518,39555980.0,1510732406919.162,105737620.0
660,2006,Round of 16,Portugal,Netherlands,1.0,0.0,10.0,3.0,1,259159941266.179,10446190.0,691453789681.7378,16351640.0
661,2006,Round of 16,Italy,Australia,1.0,0.0,12.0,48.0,1,2086553652586.8257,58424290.0,866678696861.3472,20320250.0
662,2006,Round of 16,Switzerland,Ukraine,0.0,0.0,36.0,40.0,0,393075114922.4324,7579110.0,436786728856.8704,46685260.0
664,2006,Round of 16,Spain,France,1.0,3.0,5.0,5.0,-1,1415738443538.4585,44370190.0,2297018044865.599,63512910.0
665,2006,Quarterfinals,Germany,Argentina,1.0,1.0,17.0,4.0,0,3086359027851.929,81189770.0,652296843183.3518,39555980.0
666,2006,Quarterfinals,Italy,Ukraine,3.0,0.0,12.0,40.0,1,2086553652586.8257,58424290.0,436786728856.8704,46685260.0
667,2006,Quarterfinals,England,Portugal,0.0,0.0,9.0,10.0,0,2212618763719.148,61098320.0,259159941266.179,10446190.0
668,2006,Quarterfinals,Brazil,France,0.0,1.0,1.0,5.0,-1,2240805450219.474,190437710.0,2297018044865.599,63512910.0
669,2006,Semifinals,Germany,Italy,0.0,2.0,17.0,12.0,-1,3086359027851.929,81189770.0,2086553652586.8257,58424290.0
670,2006,Semifinals,Portugal,France,0.0,1.0,10.0,5.0,-1,259159941266.179,10446190.0,2297018044865.599,63512910.0
671,2006,Third Place Match,Germany,Portugal,3.0,1.0,17.0,10.0,1,3086359027851.929,81189770.0,259159941266.179,10446190.0
641,2006,Group Stage,Japan,Croatia,0.0,0.0,15.0,20.0,0,4514224954934.309,127761880.0,78256427472.46355,4183160.0
672,2006,Final,Italy,France,1.0,1.0,12.0,5.0,0,2086553652586.8257,58424290.0,2297018044865.599,63512910.0
657,2006,Round of 16,Germany,Sweden,2.0,0.0,17.0,14.0,1,3086359027851.929,81189770.0,372234674684.211,9080600.0
663,2006,Round of 16,Brazil,Ghana,3.0,0.0,1.0,50.0,1,2240805450219.474,190437710.0,57735680668.67439,23057770.0
640,2006,Group Stage,Brazil,Croatia,1.0,0.0,1.0,20.0,1,2240805450219.474,190437710.0,78256427472.46355,4183160.0
638,2006,Group Stage,Ghana,United States,2.0,1.0,50.0,7.0,1,57735680668.67439,23057770.0,15065164433314.504,298380000.0
639,2006,Group Stage,Australia,Japan,3.0,1.0,48.0,15.0,1,866678696861.3472,20320250.0,4514224954934.309,127761880.0
609,2006,Group Stage,Germany,Costa Rica,4.0,2.0,17.0,21.0,1,3086359027851.929,81189770.0,46549508251.80849,4278260.0
610,2006,Group Stage,Poland,Ecuador,0.0,2.0,22.0,38.0,-1,638713881706.6954,38220140.0,118581680187.87624,13915490.0
611,2006,Group Stage,Germany,Poland,1.0,0.0,17.0,22.0,1,3086359027851.929,81189770.0,638713881706.6954,38220140.0
612,2006,Group Stage,Ecuador,Costa Rica,3.0,0.0,38.0,21.0,1,118581680187.87624,13915490.0,46549508251.80849,4278260.0
613,2006,Group Stage,Ecuador,Germany,0.0,3.0,38.0,17.0,-1,118581680187.87624,13915490.0,3086359027851.929,81189770.0
614,2006,Group Stage,Costa Rica,Poland,1.0,2.0,21.0,22.0,-1,46549508251.80849,4278260.0,638713881706.6954,38220140.0
615,2006,Group Stage,England,Paraguay,1.0,0.0,9.0,30.0,1,2212618763719.148,61098320.0,37261533119.9632,6079900.0
617,2006,Group Stage,England,Trinidad and Tobago,2.0,0.0,9.0,50.0,1,2212618763719.148,61098320.0,39852728367.11796,1337680.0
618,2006,Group Stage,Sweden,Paraguay,1.0,0.0,14.0,30.0,1,372234674684.211,9080600.0,37261533119.9632,6079900.0
619,2006,Group Stage,Sweden,England,2.0,2.0,14.0,9.0,0,372234674684.211,9080600.0,2212618763719.148,61098320.0
620,2006,Group Stage,Paraguay,Trinidad and Tobago,2.0,0.0,30.0,50.0,1,37261533119.9632,6079900.0,39852728367.11796,1337680.0
621,2006,Group Stage,Argentina,Ivory Coast,2.0,1.0,4.0,42.0,1,652296843183.3518,39555980.0,48079707588.47571,20512460.0
622,2006,Group Stage,Serbia and Montenegro,Netherlands,0.0,1.0,47.0,3.0,-1,74079356390.85822,7480930.0,691453789681.7378,16351640.0
616,2006,Group Stage,Trinidad and Tobago,Sweden,0.0,0.0,50.0,14.0,0,39852728367.11796,1337680.0,372234674684.211,9080600.0
624,2006,Group Stage,Netherlands,Ivory Coast,2.0,1.0,3.0,42.0,1,691453789681.7378,16351640.0,48079707588.47571,20512460.0
637,2006,Group Stage,Czech Republic,Italy,0.0,2.0,2.0,12.0,-1,243991795689.56424,10213920.0,2086553652586.8257,58424290.0
623,2006,Group Stage,Argentina,Serbia and Montenegro,6.0,0.0,4.0,47.0,1,652296843183.3518,39555980.0,74079356390.85822,7480930.0
636,2006,Group Stage,Italy,United States,1.0,1.0,12.0,7.0,0,2086553652586.8257,58424290.0,15065164433314.504,298380000.0
635,2006,Group Stage,Czech Republic,Ghana,0.0,2.0,2.0,50.0,-1,243991795689.56424,10213920.0,57735680668.67439,23057770.0
634,2006,Group Stage,Italy,Ghana,2.0,0.0,12.0,50.0,1,2086553652586.8257,58424290.0,57735680668.67439,23057770.0
632,2006,Group Stage,Iran,Angola,1.0,1.0,19.0,63.0,0,995245215831.0476,70158080.0,66749576814.419304,14534990.0
631,2006,Group Stage,Portugal,Mexico,2.0,1.0,10.0,7.0,1,259159941266.179,10446190.0,1510732406919.162,105737620.0
633,2006,Group Stage,United States,Czech Republic,0.0,3.0,7.0,2.0,-1,15065164433314.504,298380000.0,243991795689.56424,10213920.0
629,2006,Group Stage,Mexico,Angola,0.0,0.0,7.0,63.0,0,1510732406919.162,105737620.0,66749576814.419304,14534990.0
628,2006,Group Stage,Angola,Portugal,0.0,1.0,63.0,10.0,-1,66749576814.419304,14534990.0,259159941266.179,10446190.0
627,2006,Group Stage,Mexico,Iran,3.0,1.0,7.0,19.0,1,1510732406919.162,105737620.0,995245215831.0476,70158080.0
626,2006,Group Stage,Ivory Coast,Serbia and Montenegro,3.0,2.0,42.0,47.0,1,48079707588.47571,20512460.0,74079356390.85822,7480930.0
625,2006,Group Stage,Netherlands,Argentina,0.0,0.0,3.0,4.0,0,691453789681.7378,16351640.0,652296843183.3518,39555980.0
630,2006,Group Stage,Portugal,Iran,2.0,0.0,10.0,19.0,1,259159941266.179,10446190.0,995245215831.0476,70158080.0
718,2010,Group Stage,Spain,Honduras,2.0,0.0,1.0,34.0,1,1480376434759.7292,46572630.0,34409601873.32612,7991283.0
715,2010,Group Stage,Honduras,Chile,0.0,1.0,34.0,16.0,-1,34409601873.32612,7991283.0,321457381476.434,16999470.0
736,2010,Final,Netherlands,Spain,0.0,1.0,3.0,1.0,-1,728193226189.9569,16620730.0,1480376434759.7292,46572630.0
717,2010,Group Stage,Chile,Switzerland,1.0,0.0,16.0,18.0,1,321457381476.434,16999470.0,451139695906.6743,7884370.0
716,2010,Group Stage,Spain,Switzerland,0.0,1.0,1.0,18.0,-1,1480376434759.7292,46572630.0,451139695906.6743,7884370.0
714,2010,Group Stage,North Korea,Ivory Coast,0.0,3.0,85.0,22.0,-1,42605438986.47798,24326000.0,58369985877.94355,22845250.0
707,2010,Group Stage,Slovakia,Italy,3.0,2.0,36.0,4.0,1,118344316035.96992,5393700.0,2080545998468.232,59844380.0
712,2010,Group Stage,Portugal,North Korea,7.0,0.0,5.0,85.0,1,267277401712.92697,10496630.0,42605438986.47798,24326000.0
711,2010,Group Stage,Brazil,Ivory Coast,3.0,1.0,2.0,22.0,1,2820492540464.97,198408090.0,58369985877.94355,22845250.0
710,2010,Group Stage,Brazil,North Korea,2.0,1.0,2.0,85.0,1,2820492540464.97,198408090.0,42605438986.47798,24326000.0
709,2010,Group Stage,Ivory Coast,Portugal,0.0,0.0,22.0,5.0,0,58369985877.94355,22845250.0,267277401712.92697,10496630.0
708,2010,Group Stage,Paraguay,New Zealand,0.0,0.0,29.0,79.0,0,45961697331.08607,6438090.0,139478800831.91745,4415830.0
719,2010,Group Stage,Chile,Spain,1.0,2.0,16.0,1.0,-1,321457381476.434,16999470.0,1480376434759.7292,46572630.0
713,2010,Group Stage,Portugal,Brazil,0.0,0.0,5.0,2.0,0,267277401712.92697,10496630.0,2820492540464.97,198408090.0
720,2010,Group Stage,Switzerland,Honduras,0.0,0.0,18.0,34.0,0,451139695906.6743,7884370.0,34409601873.32612,7991283.0
735,2010,Third Place Match,Uruguay,Germany,2.0,3.0,21.0,6.0,-1,54642867848.48382,3328710.0,3301123263613.155,80300580.0
722,2010,Round of 16,United States,Ghana,1.0,2.0,14.0,27.0,-1,15239587282908.611,309327000.0,75296611697.63696,25558590.0
723,2010,Round of 16,Germany,England,4.0,1.0,6.0,9.0,1,3301123263613.155,80300580.0,2190919846036.3564,63039940.0
724,2010,Round of 16,Argentina,Mexico,3.0,1.0,8.0,17.0,1,785785132297.98,41400710.0,1638271518089.6377,111467530.0
725,2010,Round of 16,Netherlands,Slovakia,2.0,1.0,3.0,36.0,1,728193226189.9569,16620730.0,118344316035.96992,5393700.0
726,2010,Round of 16,Brazil,Chile,3.0,0.0,2.0,16.0,1,2820492540464.97,198408090.0,321457381476.434,16999470.0
727,2010,Round of 16,Paraguay,Japan,0.0,0.0,29.0,40.0,0,45961697331.08607,6438090.0,4480295741206.953,127966760.0
728,2010,Round of 16,Spain,Portugal,1.0,0.0,1.0,5.0,1,1480376434759.7292,46572630.0,267277401712.92697,10496630.0
729,2010,Quarterfinals,Netherlands,Brazil,2.0,1.0,3.0,2.0,1,728193226189.9569,16620730.0,2820492540464.97,198408090.0
730,2010,Quarterfinals,Uruguay,Ghana,1.0,1.0,21.0,27.0,0,54642867848.48382,3328710.0,75296611697.63696,25558590.0
731,2010,Quarterfinals,Argentina,Germany,0.0,4.0,8.0,6.0,-1,785785132297.98,41400710.0,3301123263613.155,80300580.0
732,2010,Quarterfinals,Paraguay,Spain,0.0,1.0,29.0,1.0,-1,45961697331.08607,6438090.0,1480376434759.7292,46572630.0
733,2010,Semifinals,Uruguay,Netherlands,2.0,3.0,21.0,3.0,-1,54642867848.48382,3328710.0,728193226189.9569,16620730.0
734,2010,Semifinals,Germany,Spain,0.0,1.0,6.0,1.0,-1,3301123263613.155,80300580.0,1480376434759.7292,46572630.0
706,2010,Group Stage,Italy,New Zealand,1.0,1.0,4.0,79.0,0,2080545998468.232,59844380.0,139478800831.91745,4415830.0
721,2010,Round of 16,Uruguay,South Korea,2.0,1.0,21.0,49.0,1,54642867848.48382,3328710.0,1562822799633.4436,49554000.0
705,2010,Group Stage,Slovakia,Paraguay,0.0,2.0,36.0,29.0,-1,118344316035.96992,5393700.0,45961697331.08607,6438090.0
691,2010,Group Stage,Serbia,Ghana,0.0,1.0,19.0,27.0,-1,88047936947.55667,7359680.0,75296611697.63696,25558590.0
703,2010,Group Stage,Italy,Paraguay,1.0,1.0,4.0,29.0,0,2080545998468.232,59844380.0,45961697331.08607,6438090.0
673,2010,Group Stage,South Africa,Mexico,1.0,1.0,81.0,17.0,0,607601594273.9971,53681670.0,1638271518089.6377,111467530.0
674,2010,Group Stage,Uruguay,France,0.0,0.0,21.0,7.0,0,54642867848.48382,3328710.0,2342490467618.7437,64912800.0
675,2010,Group Stage,South Africa,Uruguay,0.0,3.0,81.0,21.0,-1,607601594273.9971,53681670.0,54642867848.48382,3328710.0
676,2010,Group Stage,France,Mexico,0.0,2.0,7.0,17.0,-1,2342490467618.7437,64912800.0,1638271518089.6377,111467530.0
677,2010,Group Stage,Mexico,Uruguay,0.0,1.0,17.0,21.0,-1,1638271518089.6377,111467530.0,54642867848.48382,3328710.0
678,2010,Group Stage,France,South Africa,1.0,2.0,7.0,81.0,-1,2342490467618.7437,64912800.0,607601594273.9971,53681670.0
679,2010,Group Stage,South Korea,Greece,2.0,0.0,49.0,12.0,1,1562822799633.4436,49554000.0,290984364733.1848,10973310.0
680,2010,Group Stage,Argentina,Nigeria,1.0,0.0,8.0,15.0,1,785785132297.98,41400710.0,809999407335.096,165142010.0
681,2010,Group Stage,Argentina,South Korea,4.0,1.0,8.0,49.0,1,785785132297.98,41400710.0,1562822799633.4436,49554000.0
682,2010,Group Stage,Greece,Nigeria,2.0,1.0,12.0,15.0,1,290984364733.1848,10973310.0,809999407335.096,165142010.0
683,2010,Group Stage,Nigeria,South Korea,2.0,2.0,15.0,49.0,0,809999407335.096,165142010.0,1562822799633.4436,49554000.0
684,2010,Group Stage,Greece,Argentina,0.0,2.0,12.0,8.0,-1,290984364733.1848,10973310.0,785785132297.98,41400710.0
685,2010,Group Stage,England,United States,1.0,1.0,9.0,14.0,0,2190919846036.3564,63039940.0,15239587282908.611,309327000.0
686,2010,Group Stage,Algeria,Slovenia,0.0,1.0,31.0,33.0,-1,450705819326.55347,35805130.0,53649779653.977806,2063380.0
704,2010,Group Stage,New Zealand,Slovakia,1.0,1.0,79.0,36.0,0,139478800831.91745,4415830.0,118344316035.96992,5393700.0
688,2010,Group Stage,England,Algeria,0.0,0.0,9.0,31.0,0,2190919846036.3564,63039940.0,450705819326.55347,35805130.0
702,2010,Group Stage,Cameroon,Netherlands,1.0,2.0,20.0,3.0,-1,50826589450.47208,21001570.0,728193226189.9569,16620730.0
701,2010,Group Stage,Denmark,Japan,1.0,3.0,26.0,40.0,-1,238190227332.1596,5548030.0,4480295741206.953,127966760.0
700,2010,Group Stage,Cameroon,Denmark,1.0,2.0,20.0,26.0,-1,50826589450.47208,21001570.0,238190227332.1596,5548030.0
699,2010,Group Stage,Netherlands,Japan,1.0,0.0,3.0,40.0,1,728193226189.9569,16620730.0,4480295741206.953,127966760.0
687,2010,Group Stage,Slovenia,United States,2.0,2.0,33.0,14.0,0,53649779653.977806,2063380.0,15239587282908.611,309327000.0
697,2010,Group Stage,Netherlands,Denmark,2.0,0.0,3.0,26.0,1,728193226189.9569,16620730.0,238190227332.1596,5548030.0
698,2010,Group Stage,Japan,Cameroon,1.0,0.0,40.0,20.0,1,4480295741206.953,127966760.0,50826589450.47208,21001570.0
695,2010,Group Stage,Ghana,Germany,0.0,1.0,27.0,6.0,-1,75296611697.63696,25558590.0,3301123263613.155,80300580.0
694,2010,Group Stage,Ghana,Australia,1.0,1.0,27.0,23.0,0,75296611697.63696,25558590.0,993854020411.889,21890950.0
693,2010,Group Stage,Germany,Serbia,0.0,1.0,6.0,19.0,-1,3301123263613.155,80300580.0,88047936947.55667,7359680.0
692,2010,Group Stage,Germany,Australia,4.0,0.0,6.0,23.0,1,3301123263613.155,80300580.0,993854020411.889,21890950.0
690,2010,Group Stage,United States,Algeria,1.0,0.0,14.0,31.0,1,15239587282908.611,309327000.0,450705819326.55347,35805130.0
689,2010,Group Stage,Slovenia,England,0.0,1.0,33.0,9.0,-1,53649779653.977806,2063380.0,2190919846036.3564,63039940.0
696,2010,Group Stage,Australia,Serbia,2.0,1.0,23.0,19.0,1,993854020411.889,21890950.0,88047936947.55667,7359680.0
783,2014,Group Stage,South Korea,Belgium,0.0,1.0,53.0,11.0,-1,1754480517661.2097,50747000.0,432717685642.7506,11210470.0
782,2014,Group Stage,South Korea,Algeria,2.0,4.0,53.0,27.0,-1,1754480517661.2097,50747000.0,531843512017.07367,38650340.0
781,2014,Group Stage,Belgium,Russia,1.0,0.0,11.0,22.0,1,432717685642.7506,11210470.0,3525987773128.5776,146094160.0
780,2014,Group Stage,Russia,South Korea,1.0,1.0,22.0,53.0,0,3525987773128.5776,146094160.0,1754480517661.2097,50747000.0
779,2014,Group Stage,Belgium,Algeria,2.0,1.0,11.0,27.0,1,432717685642.7506,11210470.0,531843512017.07367,38650340.0
772,2014,Group Stage,Bosnia and Herzegovina,Iran,3.0,1.0,19.0,34.0,1,36619949603.08906,3968000.0,1352736951851.0496,77521020.0
777,2014,Group Stage,United States,Germany,0.0,1.0,14.0,2.0,-1,16491318406281.133,318386000.0,3574741339921.3643,80999730.0
776,2014,Group Stage,United States,Portugal,2.0,2.0,14.0,5.0,0,16491318406281.133,318386000.0,252388902877.86563,10325870.0
775,2014,Group Stage,Germany,Ghana,2.0,2.0,2.0,24.0,0,3574741339921.3643,80999730.0,103048818596.0281,28405020.0
774,2014,Group Stage,Ghana,United States,1.0,2.0,24.0,14.0,-1,103048818596.0281,28405020.0,16491318406281.133,318386000.0
773,2014,Group Stage,Germany,Portugal,4.0,0.0,2.0,5.0,1,3574741339921.3643,80999730.0,252388902877.86563,10325870.0
784,2014,Group Stage,Algeria,Russia,1.0,1.0,27.0,22.0,0,531843512017.07367,38650340.0,3525987773128.5776,146094160.0
778,2014,Group Stage,Portugal,Ghana,2.0,1.0,5.0,24.0,1,252388902877.86563,10325870.0,103048818596.0281,28405020.0
785,2014,Round of 16,Brazil,Chile,1.0,1.0,10.0,15.0,0,3132099986779.144,205358160.0,378114272869.3587,17720430.0
793,2014,Quarterfinals,France,Germany,0.0,1.0,20.0,2.0,-1,2437822876291.713,66211830.0,3574741339921.3643,80999730.0
787,2014,Round of 16,Netherlands,Mexico,2.0,1.0,9.0,21.0,1,746458860288.2765,16870820.0,1854551116748.4287,116756830.0
788,2014,Round of 16,Costa Rica,Greece,1.0,1.0,32.0,12.0,0,63133051124.25069,4767640.0,242799799043.91245,10747350.0
789,2014,Round of 16,France,Nigeria,2.0,0.0,20.0,41.0,1,2437822876291.713,66211830.0,1017790734411.2196,183361700.0
790,2014,Round of 16,Germany,Algeria,2.0,1.0,2.0,27.0,1,3574741339921.3643,80999730.0,531843512017.07367,38650340.0
791,2014,Round of 16,Argentina,Switzerland,1.0,0.0,3.0,8.0,1,827750806899.9993,43310000.0,492386658625.2613,8237260.0
792,2014,Round of 16,Belgium,United States,2.0,1.0,11.0,14.0,1,432717685642.7506,11210470.0,16491318406281.133,318386000.0
794,2014,Quarterfinals,Brazil,Colombia,2.0,1.0,10.0,4.0,1,3132099986779.144,205358160.0,595158020061.1633,45846400.0
795,2014,Quarterfinals,Argentina,Belgium,1.0,0.0,3.0,11.0,1,827750806899.9993,43310000.0,432717685642.7506,11210470.0
796,2014,Quarterfinals,Netherlands,Costa Rica,0.0,0.0,9.0,32.0,0,746458860288.2765,16870820.0,63133051124.25069,4767640.0
797,2014,Semifinals,Brazil,Germany,1.0,7.0,10.0,2.0,-1,3132099986779.144,205358160.0,3574741339921.3643,80999730.0
798,2014,Semifinals,Netherlands,Argentina,0.0,0.0,9.0,3.0,0,746458860288.2765,16870820.0,827750806899.9993,43310000.0
799,2014,Third Place Match,Brazil,Netherlands,0.0,3.0,10.0,9.0,-1,3132099986779.144,205358160.0,746458860288.2765,16870820.0
800,2014,Final,Germany,Argentina,1.0,0.0,2.0,3.0,1,3574741339921.3643,80999730.0,827750806899.9993,43310000.0
771,2014,Group Stage,Nigeria,Argentina,2.0,3.0,41.0,3.0,-1,1017790734411.2196,183361700.0,827750806899.9993,43310000.0
786,2014,Round of 16,Colombia,Uruguay,2.0,0.0,4.0,6.0,1,595158020061.1633,45846400.0,64232521880.99672,3362200.0
770,2014,Group Stage,Nigeria,Bosnia and Herzegovina,1.0,0.0,41.0,19.0,1,1017790734411.2196,183361700.0,36619949603.08906,3968000.0
769,2014,Group Stage,Argentina,Iran,1.0,0.0,3.0,34.0,1,827750806899.9993,43310000.0,1352736951851.0496,77521020.0
737,2014,Group Stage,Brazil,Croatia,3.0,1.0,10.0,16.0,1,3132099986779.144,205358160.0,79720250778.59018,4108529.999999999
768,2014,Group Stage,Iran,Nigeria,0.0,0.0,34.0,41.0,0,1352736951851.0496,77521020.0,1017790734411.2196,183361700.0
738,2014,Group Stage,Mexico,Cameroon,1.0,0.0,21.0,50.0,1,1854551116748.4287,116756830.0,62482613404.34933,23512660.0
739,2014,Group Stage,Brazil,Mexico,0.0,0.0,10.0,21.0,0,3132099986779.144,205358160.0,1854551116748.4287,116756830.0
740,2014,Group Stage,Cameroon,Croatia,0.0,4.0,50.0,16.0,-1,62482613404.34933,23512660.0,79720250778.59018,4108529.999999999
741,2014,Group Stage,Cameroon,Brazil,1.0,4.0,50.0,10.0,-1,62482613404.34933,23512660.0,3132099986779.144,205358160.0
742,2014,Group Stage,Croatia,Mexico,1.0,3.0,16.0,21.0,-1,79720250778.59018,4108529.999999999,1854551116748.4287,116756830.0
743,2014,Group Stage,Spain,Netherlands,1.0,5.0,1.0,9.0,-1,1433089429473.7737,46465240.0,746458860288.2765,16870820.0
744,2014,Group Stage,Chile,Australia,3.0,1.0,15.0,56.0,1,378114272869.3587,17720430.0,1113888060122.7864,23325620.0
746,2014,Group Stage,Spain,Chile,0.0,2.0,1.0,15.0,-1,1433089429473.7737,46465240.0,378114272869.3587,17720430.0
747,2014,Group Stage,Australia,Spain,0.0,3.0,56.0,1.0,-1,1113888060122.7864,23325620.0,1433089429473.7737,46465240.0
748,2014,Group Stage,Netherlands,Chile,2.0,0.0,9.0,15.0,1,746458860288.2765,16870820.0,378114272869.3587,17720430.0
749,2014,Group Stage,Colombia,Greece,3.0,0.0,4.0,12.0,1,595158020061.1633,45846400.0,242799799043.91245,10747350.0
750,2014,Group Stage,Ivory Coast,Japan,2.0,1.0,17.0,48.0,1,75191536504.3193,25104430.0,4634693617154.654,127186230.0
751,2014,Group Stage,Colombia,Ivory Coast,2.0,1.0,4.0,17.0,1,595158020061.1633,45846400.0,75191536504.3193,25104430.0
752,2014,Group Stage,Japan,Greece,0.0,0.0,48.0,12.0,0,4634693617154.654,127186230.0,242799799043.91245,10747350.0
745,2014,Group Stage,Australia,Netherlands,2.0,3.0,56.0,9.0,-1,1113888060122.7864,23325620.0,746458860288.2765,16870820.0
754,2014,Group Stage,Greece,Ivory Coast,2.0,1.0,12.0,17.0,1,242799799043.91245,10747350.0,75191536504.3193,25104430.0
753,2014,Group Stage,Japan,Colombia,1.0,4.0,48.0,4.0,-1,4634693617154.654,127186230.0,595158020061.1633,45846400.0
766,2014,Group Stage,Ecuador,France,0.0,0.0,23.0,20.0,0,172367772568.40112,15646810.0,2437822876291.713,66211830.0
765,2014,Group Stage,Honduras,Switzerland,0.0,3.0,43.0,8.0,-1,39484543560.0,8546438.0,492386658625.2613,8237260.0
764,2014,Group Stage,Honduras,Ecuador,1.0,2.0,43.0,23.0,-1,39484543560.0,8546438.0,172367772568.40112,15646810.0
763,2014,Group Stage,Switzerland,France,2.0,5.0,8.0,20.0,-1,492386658625.2613,8237260.0,2437822876291.713,66211830.0
762,2014,Group Stage,France,Honduras,3.0,0.0,20.0,43.0,1,2437822876291.713,66211830.0,39484543560.0,8546438.0
761,2014,Group Stage,Switzerland,Ecuador,2.0,1.0,8.0,23.0,1,492386658625.2613,8237260.0,172367772568.40112,15646810.0
767,2014,Group Stage,Argentina,Bosnia and Herzegovina,2.0,1.0,3.0,19.0,1,827750806899.9993,43310000.0,36619949603.08906,3968000.0
759,2014,Group Stage,Italy,Uruguay,0.0,1.0,7.0,6.0,-1,2010164141562.7695,60345890.0,64232521880.99672,3362200.0
758,2014,Group Stage,Italy,Costa Rica,0.0,1.0,7.0,32.0,-1,2010164141562.7695,60345890.0,63133051124.25069,4767640.0
757,2014,Group Stage,Uruguay,England,2.0,1.0,6.0,13.0,1,64232521880.99672,3362200.0,2369725709507.4795,64885130.0
756,2014,Group Stage,England,Italy,1.0,2.0,13.0,7.0,-1,2369725709507.4795,64885130.0,2010164141562.7695,60345890.0
755,2014,Group Stage,Uruguay,Costa Rica,1.0,3.0,6.0,32.0,-1,64232521880.99672,3362200.0,63133051124.25069,4767640.0
760,2014,Group Stage,Costa Rica,England,0.0,0.0,32.0,13.0,0,63133051124.25069,4767640.0,2369725709507.4795,64885130.0
864,2018,Final,France,Croatia,4.0,2.0,9.0,15.0,1,2596599171556.063,67347110.0,89979863674.58603,3967710.0
847,2018,Group Stage,Japan,Poland,0.0,1.0,56.0,7.0,-1,4852985248183.114,126367710.0,1073462057861.5295,38501790.0
846,2018,Group Stage,Poland,Colombia,0.0,3.0,7.0,13.0,-1,1073462057861.5295,38501790.0,650303233253.3203,48221680.0
845,2018,Group Stage,Japan,Senegal,2.0,2.0,56.0,24.0,0,4852985248183.114,126367710.0,44097043288.68218,17534960.0
844,2018,Group Stage,Poland,Senegal,1.0,2.0,7.0,24.0,-1,1073462057861.5295,38501790.0,44097043288.68218,17534960.0
843,2018,Group Stage,Colombia,Japan,1.0,2.0,13.0,56.0,-1,650303233253.3203,48221680.0,4852985248183.114,126367710.0
842,2018,Group Stage,Panama,Tunisia,1.0,2.0,53.0,23.0,-1,86820963063.7576,3800644.0,130568634288.26404,11477260.0
839,2018,Group Stage,Belgium,Tunisia,5.0,2.0,5.0,23.0,1,462533275980.86926,11428500.0,130568634288.26404,11477260.0
840,2018,Group Stage,England,Panama,6.0,1.0,16.0,53.0,1,2582848318201.205,66732330.0,86820963063.7576,3800644.0
838,2018,Group Stage,Tunisia,England,1.0,2.0,23.0,16.0,-1,130568634288.26404,11477260.0,2582848318201.205,66732330.0
837,2018,Group Stage,Belgium,Panama,3.0,0.0,5.0,53.0,1,462533275980.86926,11428500.0,86820963063.7576,3800644.0
836,2018,Group Stage,Mexico,Sweden,0.0,3.0,17.0,18.0,-1,2051538973480.445,120288770.0,457925386266.0605,10175330.0
835,2018,Group Stage,South Korea,Germany,2.0,0.0,59.0,1.0,1,1971285976027.965,51585000.0,3845758410751.439,82923130.0
841,2018,Group Stage,England,Belgium,0.0,1.0,16.0,5.0,-1,2582848318201.205,66732330.0,462533275980.86926,11428500.0
848,2018,Group Stage,Senegal,Colombia,0.0,1.0,24.0,13.0,-1,44097043288.68218,17534960.0,650303233253.3203,48221680.0
834,2018,Group Stage,Germany,Sweden,2.0,1.0,1.0,18.0,1,3845758410751.439,82923130.0,457925386266.0605,10175330.0
850,2018,Round of 16,Uruguay,Portugal,2.0,1.0,22.0,3.0,1,66946185863.90462,3398670.0,279020287500.21234,10209420.0
851,2018,Round of 16,Spain,Russia,1.0,1.0,6.0,62.0,0,1615001576711.4778,46738990.0,3625347493878.966,146834160.0
852,2018,Round of 16,Croatia,Denmark,1.0,1.0,15.0,12.0,0,89979863674.58603,3967710.0,276526490053.95123,5795080.0
853,2018,Round of 16,Brazil,Mexico,2.0,0.0,2.0,17.0,1,3013541094568.7617,212257830.0,2051538973480.445,120288770.0
854,2018,Round of 16,Belgium,Japan,3.0,2.0,5.0,56.0,1,462533275980.86926,11428500.0,4852985248183.114,126367710.0
855,2018,Round of 16,Sweden,Switzerland,1.0,0.0,18.0,8.0,1,457925386266.0605,10175330.0,532611156718.5229,8564880.0
856,2018,Round of 16,Colombia,England,1.0,1.0,13.0,16.0,0,650303233253.3203,48221680.0,2582848318201.205,66732330.0
857,2018,Quarterfinals,Uruguay,France,0.0,2.0,22.0,9.0,-1,66946185863.90462,3398670.0,2596599171556.063,67347110.0
858,2018,Quarterfinals,Brazil,Belgium,1.0,2.0,2.0,5.0,-1,3013541094568.7617,212257830.0,462533275980.86926,11428500.0
859,2018,Quarterfinals,Sweden,England,0.0,2.0,18.0,16.0,-1,457925386266.0605,10175330.0,2582848318201.205,66732330.0
860,2018,Quarterfinals,Russia,Croatia,2.0,2.0,62.0,15.0,0,3625347493878.966,146834160.0,89979863674.58603,3967710.0
